Al2O3_Bauxite;Fe2O3_Bauxite;T-SiO2_Bauxite;R-SiO2_Bauxite;TiO2_Bauxite;LOI_Bauxite;THA_Bauxite;Average_MC_RM;F-NaOH_Spend_Liquor;A/C_Spend_Liquor;SC_Spend_Liquor;F-NaOH_SLE_Outlet;A/C_SLE_Outlet;F-NaOH_BDH-P-102;A/C_BDH-P-102;F-NaOH_BOS;A/C_BOS;SiO2_BOS;SC_BOS;F-NaOH_PFS_Filtrate;A/C_PFS_Filtrate;F-NaOH_Pregnant_Liquor;A/C_Pregnant_Liquor;Na2CO3_Pregnant_Liquor;F/T-NaOH_Pregnant_Liquor
51.25;17.18;3.17;2.2;1.46;26.84;46.319;17.26;151;0.431;2.89;190.9;0.444;156.4;0.432;149.9;0.814;0.424;55.58;140.2;0.792;151;0.789;;
51.01;16.7;2.59;1.44;1.18;27.46;46.9642;15.335;152.1;0.431;1.68;;;153.2;0.435;149.9;0.831;0.388;43.94;140.2;0.817;151;0.795;34.2;82.97444439
51.01;16.7;2.59;1.44;1.18;27.46;46.9642;13.5;147.8;0.44;5.67;163.9;0.428;154.2;0.429;151;0.832;0.526;37.57;139.1;0.801;144.5;0.803;;
51.01;16.7;2.59;1.44;1.18;27.46;46.9642;17.195;147.8;0.42;3.97;175.8;0.43;154.2;0.429;148.8;0.814;0.539;44.05;138.1;0.8;144.5;0.792;;
51.01;16.7;2.59;1.44;1.18;27.46;46.9642;15.67;147.8;0.42;4.12;173.7;0.424;152.1;0.411;154.1;0.529;;;145.6;0.457;155.3;0.529;;
50.39;17.96;5.89;3.83;0.96;25.97;43.5979;14.03;151;0.414;4.86;;;153.2;0.412;146.7;0.815;0.534;34.97;137;0.796;144.5;0.792;32.7;82.99167651
50.72;19.37;3.15;1.42;1.44;26.4;46.2951;13.34;157.3;0.377;8.44;;;159.4;0.377;163.6;0.767;0.575;48.27;144.8;0.678;155.2;0.692;37.8;81.68042167
50.72;19.37;3.15;1.42;1.44;26.4;46.2951;12.225;151.1;0.406;5.43;;;150;0.41;144.8;0.843;0.498;50.28;146.9;0.815;158.4;0.81;38.5;81.72711705
45.88;13.39;20.48;7.45;0.9;23.74;35.9;17.1;149.3;0.451;3.09;;;147.2;0.457;141.4;0.833;0.408;;;;135.1;0.788;;
45.88;13.39;20.48;7.45;0.9;23.74;35.9;11.59;145.6;0.452;2.29;;;148.7;0.446;143.5;0.811;;37.67;137.2;0.819;146.6;0.81;;
45.88;13.39;20.48;7.45;0.9;23.74;35.9;;146.6;0.466;3.22;;;146.6;0.439;144.5;0.836;;35.72;133;0.826;144.5;0.819;;
45.88;13.39;20.48;7.45;0.9;23.74;35.9;;;;;;;;;;;;;;;;;;
45.88;13.39;20.48;7.45;0.9;23.74;35.9;;;;;;;142.3;0.455;143.4;0.529;;;;;144.5;0.638;;
51.7193;17.5584;3.3691;2.2042;1.2677;26.8637;46.727046;;155.3;0.469;9.26;;;157.4;0.479;165;0.482;;1.6;159.6;0.466;169.3;0.473;40.9;81.80609412
45.88;13.39;20.48;7.45;0.9;23.74;35.9;11.73;141.3;0.38;2.65;;;143.4;0.378;136.9;0.818;0.316;40.5;132.6;0.785;144.5;0.779;34.9;81.84615812
45.88;13.39;20.48;7.45;0.9;23.74;35.9;12.41;136.9;0.422;7.9;;;138;0.415;129.4;0.857;;39.85;133.7;0.767;139.1;0.764;;
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;15.18;142.3;0.373;11.02;;;140.2;0.372;130.5;0.77;0.385;42.24;120.8;0.845;127.2;0.831;;
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;14.57;151;0.431;4.05;;;145.6;0.404;143.4;0.846;0.512;45.2;140.2;0.817;145.6;0.852;;
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;;;;;;;;;;;;;;;142.3;0.589;;
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;12.84;;;;;;138;0.46;140.2;0.45;0.408;2.26;141.3;0.538;142.3;0.483;;
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;11.73;147.7;0.434;2.57;;;149.9;0.438;138;0.857;0.293;31.65;141.3;0.8;149.9;0.803;36.2;81.84780964
47.6246;13.4922;18.0659;7.2259;0.929;24.8975;37.869057;;141.2;0.446;2.54;;;144.4;0.447;142.3;0.882;;32.53;138;0.842;145.5;0.856;35.3;81.77103323
51.8226;17.2275;3.8887;1.9687;1.2535;27.145;47.131966;11.52;142.8;0.463;5.13;;;140.1;0.502;141.2;0.771;0.449;27.36;144.4;0.541;155.2;0.53;37.7;81.71452979
51.8226;17.2275;3.8887;1.9687;1.2535;27.145;47.131966;14.76;146.6;0.434;3.96;;;149.8;0.424;148.7;0.795;0.434;42.25;140.7;0.763;149.8;0.751;36.4;81.73061892
51.8226;17.2275;3.8887;1.9687;1.2535;27.145;47.131966;14.54;140.1;0.446;6.5;;;145.5;0.437;140.1;0.829;0.48;62.39;134.7;0.8;145.5;0.802;35.5;81.66263947
51.8226;17.2275;3.8887;1.9687;1.2535;27.145;47.131966;13.72;157.4;0.453;7.23;;;181.1;0.469;175.7;0.777;0.493;56.44;172.4;0.492;184.3;0.534;44.7;81.73549525
51.8226;17.2275;3.8887;1.9687;1.2535;27.145;47.131966;13.19;143.3;0.44;1.76;;;143.3;0.44;143.3;0.847;0.457;47.25;135.8;0.809;140.1;0.822;34;81.76539672
50.72;19.37;3.15;1.42;1.44;26.4;46.2951;14.36;147.6;0.445;9;;;145.5;0.458;138.5;0.839;;23.53;133.6;0.861;139;0.858;33.8;81.73339727
50.72;19.37;3.15;1.42;1.44;26.4;46.2951;;155.2;0.487;2.04;;;153;0.48;161.6;0.47;0.426;2.2;147.6;0.522;160.6;0.526;39.1;81.67122673
50.2;20.57;3.71;1.59;1.43;26.86;45.4132;;169.4;0.444;2.95;;;168.3;0.444;177.8;0.449;;1.74;166.2;0.448;178.9;0.452;;100
50.2;20.57;3.71;1.59;1.43;26.86;45.4132;;155.3;0.454;;;;153.2;0.447;163.7;0.449;;0.62;143.8;0.455;149;0.453;;100
50.2;20.57;3.71;1.59;1.43;26.86;45.4132;;145.9;0.356;0.86;;;146.9;0.36;146.9;0.785;;29.61;136.5;0.772;143.8;0.771;;100
50.2;20.57;3.71;1.59;1.43;26.86;45.4132;15.13;150.9;0.351;6.6;;;153;0.346;145.7;0.778;0.406;17.44;140.4;0.75;144.6;0.749;;100
48.699;16.5954;8.3509;4.9009;1.0624;25.885;43.8291;1.71;138.3;0.452;1.01;;;142.5;0.428;140.4;0.811;0.375;39.2;136.2;0.803;144.6;0.801;;
48.699;16.5954;8.3509;4.9009;1.0624;25.885;43.8291;11.69;137;0.452;2.71;;;144.6;0.422;146.7;0.783;0.39;43.47;139.1;0.775;144.6;0.767;;
47.9;14.81;11.59;5.63;1;25.92;43.11;14.74;150.6;0.444;2.74;;;148.5;0.45;146.4;0.784;0.326;46.54;141.2;0.761;148.5;0.767;36.6;81.47153732
47.9;14.81;11.59;5.63;1;25.92;43.11;9.98;147.7;0.449;1.44;;;147.7;0.442;145.6;0.881;;56.74;140.4;0.854;146.6;0.854;;100
